lat,lon,r1,R2,RECT,radian,cos,Area,sea_ratio,Area_minus_land
36.25,-17.25,1,D2E,01D2E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-17.75,1,D2W,01D2W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-16.25,1,D3E,01D3E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-16.75,1,D3W,01D3W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-15.25,1,D4E,01D4E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-15.75,1,D4W,01D4W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-14.25,1,D5E,01D5E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-14.75,1,D5W,01D5W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-13.25,1,D6E,01D6E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-13.75,1,D6W,01D6W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-12.25,1,D7E,01D7E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-12.75,1,D7W,01D7W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-11.25,1,D8E,01D8E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-11.75,1,D8W,01D8W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-10.25,1,D9E,01D9E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-10.75,1,D9W,01D9W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-9.25,1,E0E,01E0E,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-9.75,1,E0W,01E0W,0.632681854,0.806444604,2492651898,1,2492651898
36.25,-8.25,1,E1E,01E1E,0.632681854,0.806444604,2492651898,,2492651898
36.375,-8.5,1,E1N,01E1N,0.634863515,0.805152649,2488658573,1,2488658573
36.125,-8.5,1,E1S,01E1S,0.630500192,0.807732722,2496633360,0.999999987,2496633328
36.25,-8.75,1,E1W,01E1W,0.632681854,0.806444604,2492651898,,2492651898
36.25,-7.25,1,E2E,01E2E,0.632681854,0.806444604,2492651898,,2492651898
36.375,-7.5,1,E2N,01E2N,0.634863515,0.805152649,2488658573,1,2488658573
36.125,-7.5,1,E2S,01E2S,0.630500192,0.807732722,2496633360,1,2496633360
36.25,-7.75,1,E2W,01E2W,0.632681854,0.806444604,2492651898,,2492651898
36.25,-6.25,1,E3E,01E3E,0.632681854,0.806444604,2492651898,,2492651898
36.375,-6.5,1,E3N,01E3N,0.634863515,0.805152649,2488658573,0.821859604,2045327949
36.125,-6.5,1,E3S,01E3S,0.630500192,0.807732722,2496633360,0.984173712,2457120921
36.25,-6.75,1,E3W,01E3W,0.632681854,0.806444604,2492651898,,2492651898
36.25,-5.25,1,E4E,01E4E,0.632681854,0.806444604,2492651898,,2492651898
36.25,-5.75,1,E4W,01E4W,0.632681854,0.806444604,2492651898,0.187039139,466223464.8
36.25,-4.25,1,E5E,01E5E,0.632681854,0.806444604,2492651898,,2492651898
36.25,-4.75,1,E5W,01E5W,0.632681854,0.806444604,2492651898,,2492651898
36.25,-3.25,1,E6E,01E6E,0.632681854,0.806444604,2492651898,,2492651898
36.25,-3.75,1,E6W,01E6W,0.632681854,0.806444604,2492651898,,2492651898
36.75,-17.25,2,D2E,02D2E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-17.75,2,D2W,02D2W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-16.25,2,D3E,02D3E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-16.75,2,D3W,02D3W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-15.25,2,D4E,02D4E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-15.75,2,D4W,02D4W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-14.25,2,D5E,02D5E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-14.75,2,D5W,02D5W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-13.25,2,D6E,02D6E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-13.75,2,D6W,02D6W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-12.25,2,D7E,02D7E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-12.75,2,D7W,02D7W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-11.25,2,D8E,02D8E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-11.75,2,D8W,02D8W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-10.25,2,D9E,02D9E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-10.75,2,D9W,02D9W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-9.25,2,E0E,02E0E,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-9.75,2,E0W,02E0W,0.6414085,0.801253813,2476607602,1,2476607602
36.75,-8.25,2,E1E,02E1E,0.6414085,0.801253813,2476607602,,2476607602
36.875,-8.5,2,E1N,02E1N,0.643590162,0.799946565,2472567010,0.999785228,2472035973
36.625,-8.5,2,E1S,02E1S,0.639226839,0.802557247,2480636405,0.999999987,2480636374
36.75,-8.75,2,E1W,02E1W,0.6414085,0.801253813,2476607602,,2476607602
36.75,-7.25,2,E2E,02E2E,0.6414085,0.801253813,2476607602,,2476607602
36.875,-7.5,2,E2N,02E2N,0.643590162,0.799946565,2472567010,0.988383251,2443843819
36.625,-7.5,2,E2S,02E2S,0.639226839,0.802557247,2480636405,1,2480636405
36.75,-7.75,2,E2W,02E2W,0.6414085,0.801253813,2476607602,,2476607602
36.75,-6.25,2,E3E,02E3E,0.6414085,0.801253813,2476607602,,2476607602
36.875,-6.5,2,E3N,02E3N,0.643590162,0.799946565,2472567010,0.581904803,1438798620
36.625,-6.5,2,E3S,02E3S,0.639226839,0.802557247,2480636405,0.670195156,1662510503
36.75,-6.75,2,E3W,02E3W,0.6414085,0.801253813,2476607602,,2476607602
36.75,-5.25,2,E4E,02E4E,0.6414085,0.801253813,2476607602,,2476607602
36.75,-5.75,2,E4W,02E4W,0.6414085,0.801253813,2476607602,,2476607602
36.75,-4.25,2,E5E,02E5E,0.6414085,0.801253813,2476607602,,2476607602
36.75,-4.75,2,E5W,02E5W,0.6414085,0.801253813,2476607602,,2476607602
36.75,-3.25,2,E6E,02E6E,0.6414085,0.801253813,2476607602,,2476607602
36.75,-3.75,2,E6W,02E6W,0.6414085,0.801253813,2476607602,,2476607602
37.25,-17.25,3,D2E,03D2E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-17.75,3,D2W,03D2W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-16.25,3,D3E,03D3E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-16.75,3,D3W,03D3W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-15.25,3,D4E,03D4E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-15.75,3,D4W,03D4W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-14.25,3,D5E,03D5E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-14.75,3,D5W,03D5W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-13.25,3,D6E,03D6E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-13.75,3,D6W,03D6W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-12.25,3,D7E,03D7E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-12.75,3,D7W,03D7W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-11.25,3,D8E,03D8E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-11.75,3,D8W,03D8W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-10.25,3,D9E,03D9E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-10.75,3,D9W,03D9W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-9.25,3,E0E,03E0E,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-9.75,3,E0W,03E0W,0.650135146,0.796002003,2460374702,1,2460374702
37.25,-8.25,3,E1E,03E1E,0.650135146,0.796002003,2460374702,0.150173938,369484158.8
37.375,-8.5,3,E1N,03E1N,0.652316808,0.794679563,2456287152,,2456287152
37.125,-8.5,3,E1S,03E1S,0.647953485,0.797320654,2464450541,,2464450541
37.25,-8.75,3,E1W,03E1W,0.650135146,0.796002003,2460374702,0.384840638,946852168.7
37.25,-7.25,3,E2E,03E2E,0.650135146,0.796002003,2460374702,,2460374702
37.375,-7.5,3,E2N,03E2N,0.652316808,0.794679563,2456287152,0.006606216,16226762.65
37.125,-7.5,3,E2S,03E2S,0.647953485,0.797320654,2464450541,0.498185343,1227753139
37.25,-7.75,3,E2W,03E2W,0.650135146,0.796002003,2460374702,,2460374702
37.25,-6.25,3,E3E,03E3E,0.650135146,0.796002003,2460374702,,2460374702
37.375,-6.5,3,E3N,03E3N,0.652316808,0.794679563,2456287152,0.004839502,11887205.78
37.125,-6.5,3,E3S,03E3S,0.647953485,0.797320654,2464450541,0.202849252,499911949.2
37.25,-6.75,3,E3W,03E3W,0.650135146,0.796002003,2460374702,,2460374702
37.25,-5.25,3,E4E,03E4E,0.650135146,0.796002003,2460374702,,2460374702
37.25,-5.75,3,E4W,03E4W,0.650135146,0.796002003,2460374702,,2460374702
37.25,-4.25,3,E5E,03E5E,0.650135146,0.796002003,2460374702,,2460374702
37.25,-4.75,3,E5W,03E5W,0.650135146,0.796002003,2460374702,,2460374702
37.25,-3.25,3,E6E,03E6E,0.650135146,0.796002003,2460374702,,2460374702
37.25,-3.75,3,E6W,03E6W,0.650135146,0.796002003,2460374702,,2460374702
37.75,-17.25,4,D2E,04D2E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-17.75,4,D2W,04D2W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-16.25,4,D3E,04D3E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-16.75,4,D3W,04D3W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-15.25,4,D4E,04D4E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-15.75,4,D4W,04D4W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-14.25,4,D5E,04D5E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-14.75,4,D5W,04D5W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-13.25,4,D6E,04D6E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-13.75,4,D6W,04D6W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-12.25,4,D7E,04D7E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-12.75,4,D7W,04D7W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-11.25,4,D8E,04D8E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-11.75,4,D8W,04D8W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-10.25,4,D9E,04D9E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-10.75,4,D9W,04D9W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-9.25,4,E0E,04E0E,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-9.75,4,E0W,04E0W,0.658861793,0.790689574,2443954435,1,2443954435
37.75,-8.25,4,E1E,04E1E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-8.75,4,E1W,04E1W,0.658861793,0.790689574,2443954435,0.396239232,968390628.6
37.75,-7.25,4,E2E,04E2E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-7.75,4,E2W,04E2W,0.658861793,0.790689574,2443954435,,2443954435
37.75,-6.25,4,E3E,04E3E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-6.75,4,E3W,04E3W,0.658861793,0.790689574,2443954435,,2443954435
37.75,-5.25,4,E4E,04E4E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-5.75,4,E4W,04E4W,0.658861793,0.790689574,2443954435,,2443954435
37.75,-4.25,4,E5E,04E5E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-4.75,4,E5W,04E5W,0.658861793,0.790689574,2443954435,,2443954435
37.75,-3.25,4,E6E,04E6E,0.658861793,0.790689574,2443954435,,2443954435
37.75,-3.75,4,E6W,04E6W,0.658861793,0.790689574,2443954435,,2443954435
38.25,-17.25,5,D2E,05D2E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-17.75,5,D2W,05D2W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-16.25,5,D3E,05D3E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-16.75,5,D3W,05D3W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-15.25,5,D4E,05D4E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-15.75,5,D4W,05D4W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-14.25,5,D5E,05D5E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-14.75,5,D5W,05D5W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-13.25,5,D6E,05D6E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-13.75,5,D6W,05D6W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-12.25,5,D7E,05D7E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-12.75,5,D7W,05D7W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-11.25,5,D8E,05D8E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-11.75,5,D8W,05D8W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-10.25,5,D9E,05D9E,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-10.75,5,D9W,05D9W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-9.25,5,E0E,05E0E,0.667588439,0.785316931,2427348051,0.946579827,2297678699
38.25,-9.75,5,E0W,05E0W,0.667588439,0.785316931,2427348051,1,2427348051
38.25,-8.25,5,E1E,05E1E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-8.75,5,E1W,05E1W,0.667588439,0.785316931,2427348051,0.418904705,1016827520
38.25,-7.25,5,E2E,05E2E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-7.75,5,E2W,05E2W,0.667588439,0.785316931,2427348051,,2427348051
38.25,-6.25,5,E3E,05E3E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-6.75,5,E3W,05E3W,0.667588439,0.785316931,2427348051,,2427348051
38.25,-5.25,5,E4E,05E4E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-5.75,5,E4W,05E4W,0.667588439,0.785316931,2427348051,,2427348051
38.25,-4.25,5,E5E,05E5E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-4.75,5,E5W,05E5W,0.667588439,0.785316931,2427348051,,2427348051
38.25,-3.25,5,E6E,05E6E,0.667588439,0.785316931,2427348051,,2427348051
38.25,-3.75,5,E6W,05E6W,0.667588439,0.785316931,2427348051,,2427348051
38.75,-17.25,6,D2E,06D2E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-17.75,6,D2W,06D2W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-16.25,6,D3E,06D3E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-16.75,6,D3W,06D3W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-15.25,6,D4E,06D4E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-15.75,6,D4W,06D4W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-14.25,6,D5E,06D5E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-14.75,6,D5W,06D5W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-13.25,6,D6E,06D6E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-13.75,6,D6W,06D6W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-12.25,6,D7E,06D7E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-12.75,6,D7W,06D7W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-11.25,6,D8E,06D8E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-11.75,6,D8W,06D8W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-10.25,6,D9E,06D9E,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-10.75,6,D9W,06D9W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-9.25,6,E0E,06E0E,0.676315085,0.779884483,2410556816,0.361569208,871583118
38.75,-9.75,6,E0W,06E0W,0.676315085,0.779884483,2410556816,1,2410556816
38.75,-8.25,6,E1E,06E1E,0.676315085,0.779884483,2410556816,,2410556816
38.75,-8.75,6,E1W,06E1W,0.676315085,0.779884483,2410556816,0.040780284,98303191.78
38.75,-7.25,6,E2E,06E2E,0.676315085,0.779884483,2410556816,,2410556816
38.75,-7.75,6,E2W,06E2W,0.676315085,0.779884483,2410556816,,2410556816
38.75,-6.25,6,E3E,06E3E,0.676315085,0.779884483,2410556816,,2410556816
38.75,-6.75,6,E3W,06E3W,0.676315085,0.779884483,2410556816,,2410556816
39.25,-17.25,7,D2E,07D2E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-17.75,7,D2W,07D2W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-16.25,7,D3E,07D3E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-16.75,7,D3W,07D3W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-15.25,7,D4E,07D4E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-15.75,7,D4W,07D4W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-14.25,7,D5E,07D5E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-14.75,7,D5W,07D5W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-13.25,7,D6E,07D6E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-13.75,7,D6W,07D6W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-12.25,7,D7E,07D7E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-12.75,7,D7W,07D7W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-11.25,7,D8E,07D8E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-11.75,7,D8W,07D8W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-10.25,7,D9E,07D9E,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-10.75,7,D9W,07D9W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-9.25,7,E0E,07E0E,0.685041731,0.774392644,2393582007,0.329057344,787625736.7
39.25,-9.75,7,E0W,07E0W,0.685041731,0.774392644,2393582007,1,2393582007
39.25,-8.25,7,E1E,07E1E,0.685041731,0.774392644,2393582007,,2393582007
39.25,-8.75,7,E1W,07E1W,0.685041731,0.774392644,2393582007,0.007738502,18522738.04
39.25,-7.25,7,E2E,07E2E,0.685041731,0.774392644,2393582007,,2393582007
39.25,-7.75,7,E2W,07E2W,0.685041731,0.774392644,2393582007,,2393582007
39.25,-6.25,7,E3E,07E3E,0.685041731,0.774392644,2393582007,,2393582007
39.25,-6.75,7,E3W,07E3W,0.685041731,0.774392644,2393582007,,2393582007
39.75,-17.25,8,D2E,08D2E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-17.75,8,D2W,08D2W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-16.25,8,D3E,08D3E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-16.75,8,D3W,08D3W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-15.25,8,D4E,08D4E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-15.75,8,D4W,08D4W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-14.25,8,D5E,08D5E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-14.75,8,D5W,08D5W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-13.25,8,D6E,08D6E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-13.75,8,D6W,08D6W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-12.25,8,D7E,08D7E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-12.75,8,D7W,08D7W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-11.25,8,D8E,08D8E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-11.75,8,D8W,08D8W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-10.25,8,D9E,08D9E,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-10.75,8,D9W,08D9W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-9.25,8,E0E,08E0E,0.693768378,0.768841832,2376424917,0.920387563,2187231938
39.75,-9.75,8,E0W,08E0W,0.693768378,0.768841832,2376424917,1,2376424917
39.75,-8.25,8,E1E,08E1E,0.693768378,0.768841832,2376424917,,2376424917
39.75,-8.75,8,E1W,08E1W,0.693768378,0.768841832,2376424917,0.034111004,81062239.71
39.75,-7.25,8,E2E,08E2E,0.693768378,0.768841832,2376424917,,2376424917
39.75,-7.75,8,E2W,08E2W,0.693768378,0.768841832,2376424917,,2376424917
39.75,-6.25,8,E3E,08E3E,0.693768378,0.768841832,2376424917,,2376424917
39.75,-6.75,8,E3W,08E3W,0.693768378,0.768841832,2376424917,,2376424917
40.25,-17.25,9,D2E,09D2E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-17.75,9,D2W,09D2W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-16.25,9,D3E,09D3E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-16.75,9,D3W,09D3W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-15.25,9,D4E,09D4E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-15.75,9,D4W,09D4W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-14.25,9,D5E,09D5E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-14.75,9,D5W,09D5W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-13.25,9,D6E,09D6E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-13.75,9,D6W,09D6W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-12.25,9,D7E,09D7E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-12.75,9,D7W,09D7W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-11.25,9,D8E,09D8E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-11.75,9,D8W,09D8W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-10.25,9,D9E,09D9E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-10.75,9,D9W,09D9W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-9.25,9,E0E,09E0E,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-9.75,9,E0W,09E0W,0.702495024,0.76323247,2359086854,1,2359086854
40.25,-8.25,9,E1E,09E1E,0.702495024,0.76323247,2359086854,,2359086854
40.25,-8.75,9,E1W,09E1W,0.702495024,0.76323247,2359086854,0.294736338,695308620.3
40.25,-7.25,9,E2E,09E2E,0.702495024,0.76323247,2359086854,,2359086854
40.25,-7.75,9,E2W,09E2W,0.702495024,0.76323247,2359086854,,2359086854
40.25,-6.25,9,E3E,09E3E,0.702495024,0.76323247,2359086854,,2359086854
40.25,-6.75,9,E3W,09E3W,0.702495024,0.76323247,2359086854,,2359086854
40.75,-17.25,10,D2E,10D2E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-17.75,10,D2W,10D2W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-16.25,10,D3E,10D3E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-16.75,10,D3W,10D3W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-15.25,10,D4E,10D4E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-15.75,10,D4W,10D4W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-14.25,10,D5E,10D5E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-14.75,10,D5W,10D5W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-13.25,10,D6E,10D6E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-13.75,10,D6W,10D6W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-12.25,10,D7E,10D7E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-12.75,10,D7W,10D7W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-11.25,10,D8E,10D8E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-11.75,10,D8W,10D8W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-10.25,10,D9E,10D9E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-10.75,10,D9W,10D9W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-9.25,10,E0E,10E0E,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-9.75,10,E0W,10E0W,0.71122167,0.757564984,2341569137,1,2341569137
40.75,-8.25,10,E1E,10E1E,0.71122167,0.757564984,2341569137,,2341569137
40.75,-8.75,10,E1W,10E1W,0.71122167,0.757564984,2341569137,0.603861398,1413983213
40.75,-7.25,10,E2E,10E2E,0.71122167,0.757564984,2341569137,,2341569137
40.75,-7.75,10,E2W,10E2W,0.71122167,0.757564984,2341569137,,2341569137
40.75,-6.25,10,E3E,10E3E,0.71122167,0.757564984,2341569137,,2341569137
40.75,-6.75,10,E3W,10E3W,0.71122167,0.757564984,2341569137,,2341569137
41.25,-17.25,11,D2E,11D2E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-17.75,11,D2W,11D2W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-16.25,11,D3E,11D3E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-16.75,11,D3W,11D3W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-15.25,11,D4E,11D4E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-15.75,11,D4W,11D4W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-14.25,11,D5E,11D5E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-14.75,11,D5W,11D5W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-13.25,11,D6E,11D6E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-13.75,11,D6W,11D6W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-12.25,11,D7E,11D7E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-12.75,11,D7W,11D7W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-11.25,11,D8E,11D8E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-11.75,11,D8W,11D8W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-10.25,11,D9E,11D9E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-10.75,11,D9W,11D9W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-9.25,11,E0E,11E0E,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-9.75,11,E0W,11E0W,0.719948316,0.751839807,2323873101,1,2323873101
41.25,-8.25,11,E1E,11E1E,0.719948316,0.751839807,2323873101,,2323873101
41.25,-8.75,11,E1W,11E1W,0.719948316,0.751839807,2323873101,0.578714382,1344858785
41.25,-7.25,11,E2E,11E2E,0.719948316,0.751839807,2323873101,,2323873101
41.25,-7.75,11,E2W,11E2W,0.719948316,0.751839807,2323873101,,2323873101
41.25,-6.25,11,E3E,11E3E,0.719948316,0.751839807,2323873101,,2323873101
41.25,-6.75,11,E3W,11E3W,0.719948316,0.751839807,2323873101,,2323873101
41.75,-17.25,12,D2E,12D2E,0.728674963,0.746057375,2306000093,1,2306000093
41.75,-17.75,12,D2W,12D2W,0.728674963,0.746057375,2306000093,1,2306000093
41.75,-16.25,12,D3E,12D3E,0.728674963,0.746057375,2306000093,1,2306000093
41.75,-16.75,12,D3W,12D3W,0.728674963,0.746057375,2306000093,1,2306000093
